Domain,Full Name,Title,LinkedIn Profile,
https://www.bland.ai,Isaiah Granet,Founder Chief Executive Officer,https://www.linkedin.com/posts/slice-of-technology_bland-ai-emerges-from-stealth-with-16m-series-activity-7236764884527443968-OmYm
https://www.blerp.com,Aaron Hsu,CEO,https://www.linkedin.com/in/aaronhsu42
https://www.blerp.com,Derek Omori,Director of Operations,https://www.linkedin.com/in/domori
http://www.bloomlife.com,Eric Dy,Co-Founder CEO,https://www.linkedin.com/in/ericdy
http://www.bloomlife.com,Julien Penders,Co-Founder COO,https://www.linkedin.com/in/julienpenders
http://bhtherapeutics.com,Jean Cui,"Founder, President, CEO",https://www.linkedin.com/in/j-jean-cui-9b83a817
http://bhtherapeutics.com,Peter Li,"Cofounder, Executive Chairman",https://www.linkedin.com/in/ypeterli
https://bluefrontierac.com,Daniel Betts,Chief Executive Officer,https://www.linkedin.com/in/danielbetts
https://bluefrontierac.com,Matt Tilghman,Chief Technology Officer,https://www.linkedin.com/in/matt-tilghman-071a5143
https://bluefrontierac.com,Matt Graham,VP of Engineering,https://www.linkedin.com/pub/dir/Matt/Graham
https://blueprint.ai,Sam Altman,CEO,https://www.linkedin.com/news/story/sam-altman-returns-to-openai-5829020/
https://blueprint.ai,Greg Brockman,President,https://www.linkedin.com/in/thegdb
https://blueprint.ai,Brad Lightcap,COO,https://www.linkedin.com/in/bradlightcap
https://www.blumira.com,Jim Simpson,CEO,https://www.linkedin.com/in/gngrwsbi
https://www.blumira.com,Matt Warner,Co-founder & CTO,https://www.linkedin.com/in/matthewowenwarner
https://www.agebold.com/,Amanda Rees,Founder Chief Executive Officer,https://www.linkedin.com/in/amanda-rees-2a9a0244
https://bolster.ai,Cathy Hawley,CEO,https://www.linkedin.com/posts/cathyhawley_since-taking-over-as-ceo-in-june-and-focusing-activity-7229498728661876736-i-nc
https://bolster.ai,Cristina Miller,COO,https://www.linkedin.com/in/cristina-gutierrez-huete-miller
